lat,lon,u1,v1,u2,v2,u3,v3,u4,v4,u5,v5
-23.5052605,-46.6674224,75.0801,-54.54079,81.40667,-6.14903,38.965786,25.127218,-20.5792,-5.881589,-6.1898074,7.0784836
-23.5061527,-46.6675786,76.49715,-53.321526,87.79656,19.400959,37.973892,36.186447,-0.76627886,-3.790769,-9.432615,28.937193
-23.5037167,-46.6671646,65.17323,-56.62618,-48.613655,-14.953593,-12.976911,10.100225,-51.609688,39.431877,-32.079056,-40.980118
-23.5047986,-46.6625691,62.07608,-47.695023,72.887245,11.228393,12.864436,38.783657,-9.760153,-4.3845544,-23.706646,21.65301
-23.5038544,-46.6662982,65.17298,-56.625412,-64.14563,-2.8745954,-50.028732,-4.22744,-51.83295,39.378986,-35.455364,-18.611103
-23.5041375,-46.6643123,74.00848,-54.728466,-29.175066,12.554553,-40.933834,-7.852635,-51.925766,42.29668,-28.415007,-6.247526
-23.5043279,-46.6631379,65.51586,-51.392162,66.77596,-0.78212905,-11.62139,51.085415,-12.335856,-4.5992155,-27.718708,8.600596
-23.51152,-46.6620049,-69.34066,-21.658447,49.43743,3.8043814,-31.51484,49.430405,19.751698,-30.10952,25.81395,35.106792
-23.5126819,-46.6622238,-86.34632,-30.31992,66.45149,28.378967,-19.498468,62.63661,36.261192,-6.6479483,-16.300585,29.287535
-23.5037099,-46.661436,54.10758,-47.68665,29.226456,-13.254615,-33.475193,50.24469,-32.63298,11.289828,-37.34368,20.944506
-23.5030378,-46.6552435,50.40544,-50.365845,12.5362215,-3.695478,-22.353537,30.558073,-34.092087,13.118397,-39.026833,13.064256
-23.5037495,-46.6569173,54.257595,-46.488743,47.872562,-33.007133,71.99501,16.543087,-37.422028,10.42707,5.548949,-1.2772143
-23.5037283,-46.6551153,70.843254,-41.762817,-15.259318,-63.3957,11.789798,-21.727795,-51.447647,35.09916,-20.164106,-15.116734
-23.5035682,-46.6544846,73.76509,-45.12481,-7.5228524,8.474954,-21.03376,25.85398,-47.966137,36.99269,-34.717148,-30.483181
-23.5014316,-46.6503243,8.570523,7.9697084,66.78438,-1.5269356,17.460308,20.832273,-21.752335,-19.9608,-18.765705,13.4745245
-23.5002998,-46.6491563,44.287434,-41.63582,-12.684481,1.9457213,-24.520504,2.9049928,-43.999348,13.986528,-43.90295,-31.89913
-23.5091353,-46.6518009,86.09727,-40.648335,-36.306217,81.344,-37.49314,-50.39792,-63.217113,41.292587,-1.1400872,-33.89227
-23.5084755,-46.6517945,86.09727,-40.648335,-30.534039,-69.914215,-6.3116245,-29.563087,-63.296898,42.010384,-23.158224,-50.213787
-23.5016106,-46.6555028,45.008575,-56.437378,32.981636,-53.282703,-9.703606,1.7729528,-32.996593,14.732935,-4.4355383,-31.124205
-23.5024243,-46.6532418,63.799076,-58.49904,65.04305,-1.0470375,-34.939056,53.09552,-12.125085,-5.554675,-26.43587,5.832017
-23.5018072,-46.6525939,-1.1982121,29.43735,7.920729,-63.119087,3.7838414,-10.199172,-40.210804,-13.758167,-11.235138,-8.231883
-23.5009915,-46.6548385,-6.1163983,22.642704,25.56359,-56.93367,-14.257435,-17.03708,-33.97749,-15.000318,-6.52525,-12.563399
-23.503442,-46.6521392,45.08874,-41.80253,-20.71905,-66.27482,-0.40549192,-12.342046,-44.208317,14.52809,-16.009949,-41.197166
-23.5027932,-46.6528422,67.85767,-48.260994,67.24831,18.884623,-12.748646,45.57461,-9.802765,-4.2185664,-21.038345,35.855858
-23.4981472,-46.6580081,42.098885,-56.47703,1.1268529,-8.6578865,-27.249561,1.8047857,-32.841908,17.695648,-36.87653,14.932317
-23.4967227,-46.6595954,46.968384,-56.283867,47.452267,-14.312985,2.2877238,22.143612,-32.46094,13.444005,-27.616444,13.1156435
-23.4963108,-46.6600463,51.014404,-56.65109,-72.01865,22.022465,-39.148155,-14.843504,-38.01753,24.68193,-19.873629,-18.297941
-23.5011794,-46.6519347,8.413291,35.67589,31.566425,-29.071407,-18.337387,-6.6600013,-37.93843,-10.373585,-30.089209,6.09099
-23.4997508,-46.6535338,0.932286,25.883566,14.731085,-0.7445496,-2.5312693,24.11371,-37.934254,-14.526684,-34.122467,9.097253
-23.4983293,-46.6551086,-3.2877815,26.099514,38.23887,-19.441166,-25.975006,21.055986,-34.209354,-15.8490505,-26.718546,3.8593047
-23.4969158,-46.6566961,70.84451,-59.415752,-59.55343,-2.8373141,-35.272854,-32.799973,-51.042297,42.127186,-11.753744,-28.258415
-23.495479,-46.6582783,71.34065,-59.523132,49.61722,14.191594,-8.594253,57.454407,-11.802028,-5.0997,-29.674965,20.941296
-23.5000885,-46.6644027,85.52064,-47.388836,-6.4898043,15.983554,-15.9216585,22.880966,-39.315353,34.517605,-46.470737,3.3309026
-23.4985345,-46.6636707,64.296936,-58.255283,13.483225,15.202969,6.0109076,57.150375,-38.419506,40.299797,30.59161,66.626564
-23.4947753,-46.6604302,72.32967,-59.36377,18.502531,-18.299768,-46.61591,41.4752,-42.384903,41.513474,-37.18427,28.801485
-23.5021941,-46.6507722,8.700843,8.046401,63.198605,31.421808,16.39883,48.66019,5.7186584,-9.901951,-7.425303,44.56505
-23.4994242,-46.6500919,2.6314752,15.883466,-13.459267,-46.530453,-19.972397,-7.5773253,-53.342323,-24.189299,-11.258749,-12.864485
-23.4986941,-46.6493254,1.3391635,25.288744,-11.888119,19.570477,-19.330809,19.7636,-67.61863,-24.112494,-44.126167,-0.94322807
-23.497934,-46.6485274,-0.5217828,25.36576,-35.46827,62.09389,-40.87082,-43.63029,-67.63472,-25.290789,-26.618484,-40.949593
-23.4964551,-46.6467539,1.7938572,24.653263,7.307693,1.0129969,-7.1988616,6.72905,-38.03163,-14.609899,-46.233276,-37.69188
-23.4951033,-46.6448368,13.418917,33.933445,47.14433,42.982933,-10.613591,78.396706,16.226143,1.8303627,3.8691692,62.18954
-23.494571,-46.6456811,10.919144,31.795176,22.21293,-12.33498,-32.508392,37.380524,-37.139103,-12.55715,-35.42265,18.061531
-23.4938864,-46.6468272,9.902925,32.93232,80.14622,12.150662,29.523314,25.094631,-2.1114388,-1.914797,-14.887296,22.554398
-23.4929922,-46.6483289,73.790306,-40.289185,51.109093,32.0705,-28.09056,65.0468,-7.713736,-1.7014043,-35.59321,24.710293
-23.490839,-46.6502152,72.3874,-38.758698,-52.493176,-6.619414,-34.232304,-36.211487,-56.8655,33.917187,-28.425236,-45.44266
-23.4879723,-46.6521715,59.151867,-49.590534,69.88083,-12.032955,26.26635,18.844696,-13.767656,-4.9430285,-16.424532,24.608376
-23.4876714,-46.65243,54.120136,-57.28141,66.18574,25.246176,-14.432923,59.243336,-9.501555,-2.081715,-30.678188,30.171202
-23.4871491,-46.6526357,50.67783,-56.11588,-23.245514,15.389039,-54.97053,-19.261766,-39.043926,25.023088,-40.720158,-33.580803
-23.4868096,-46.6527494,54.014114,-56.426613,56.65374,-9.372376,13.565057,38.709133,-10.892205,-6.5837054,-22.708427,20.701439
-23.4903945,-46.6552425,59.13382,-55.073185,-42.0937,14.762783,-51.69021,12.799393,-45.010986,30.455025,-36.322495,-9.787202
-23.4881865,-46.6490568,67.961845,-41.484585,49.557472,30.221464,-16.377405,71.75071,-8.032937,-1.5628844,-38.312847,30.901056
-23.4887604,-46.6539272,55.786148,-54.48476,26.136196,-64.5192,-3.2639778,-18.595982,-36.789234,31.675806,-9.5770235,-8.777701
-23.4887907,-46.6513913,72.64836,-38.33185,15.063668,11.118243,-8.74734,30.037588,-37.823936,38.17244,-47.890465,5.1247864
-23.4889652,-46.654117,55.78625,-54.484783,13.983086,-15.064982,-34.711838,36.834915,-39.461437,29.565916,-36.525635,19.705078
-23.4881917,-46.6477219,56.562363,-45.400486,83.03666,26.77109,30.78905,38.80023,0.58318686,-3.2490845,-8.790143,28.096804
-23.487975,-46.6473504,59.059914,-48.978226,-8.442167,-1.6679626,-20.624903,24.61565,-41.166416,29.04202,-40.498817,-37.281357
-23.4971484,-46.6608924,46.36487,-55.928837,-16.865623,20.568205,-21.064388,23.884342,-35.27412,22.963417,-40.31751,-37.12442
-23.497439,-46.6601748,41.64213,-56.91082,-38.879967,-39.596775,-11.26251,-24.543106,-33.521694,19.813128,-34.41185,-38.43763
-23.4987591,-46.65866,45.22231,-57.385315,-14.629756,16.641703,-18.012949,19.031263,-34.345467,22.692423,-45.379436,-2.771109
-23.5001915,-46.6570816,-4.0517006,16.059439,17.313417,-46.67154,-5.6985865,16.495588,-31.071386,-12.698993,-30.197844,11.4683895
-23.4953275,-46.6613649,57.952385,-56.554493,42.33876,-7.5055685,-36.220085,46.861324,-16.517277,-6.494195,-32.661915,19.797453
-23.5025853,-46.6517003,9.085177,16.22895,63.652714,-34.23131,32.13131,17.186571,-33.163673,-9.663581,-6.346256,14.619172
-23.5003663,-46.6541945,-3.5406344,27.97991,-4.446681,0.06266573,-19.11952,23.774029,-72.73057,-24.705406,-49.089405,-7.862092
-23.4989519,-46.6557682,-4.9885917,22.694174,-41.6247,40.065254,-39.544857,-41.421062,-68.424385,-26.881748,-27.86442,-41.929398
-23.5022205,-46.6561254,43.586502,-56.764523,-6.394698,9.401233,-21.745771,18.481169,-33.539574,21.963144,-45.7545,-3.0838246
-23.4991319,-46.6528747,-1.0787458,16.742382,-53.475124,-17.959002,-48.40189,-51.675434,-58.274384,-28.199408,-18.303888,-45.100796
-23.4972748,-46.6509033,-1.0729607,27.721024,-70.65417,-14.23966,1.0440506,-29.449448,-68.82718,-23.401434,-14.922102,-41.714783
-23.4997652,-46.6456492,64.02413,-41.5136,-2.9248617,-13.589775,-47.837635,30.421902,-47.630604,34.4009,-33.986904,-7.8238397
-23.4997098,-46.645208,64.0242,-41.513603,51.393097,15.237257,-22.496363,52.785843,-7.435977,-2.694527,-28.671043,32.45898
-23.4966637,-46.643834,71.52682,-37.023903,-70.71869,-4.8212066,-27.71484,-38.539845,-57.412796,33.31498,-11.379814,-34.0032
-23.4946955,-46.6454837,13.382587,33.988453,28.671444,-41.241215,-5.8523254,8.427114,-39.10418,-10.140227,-14.935417,0.38223755
-23.5000672,-46.647761,63.554073,-41.83586,41.134445,53.82324,-4.0739093,79.02848,16.692272,3.981999,0.11439031,64.52209
-23.496443,-46.6371752,69.76105,-51.793472,13.100881,-60.7119,-14.42953,-25.049755,-45.691856,42.079018,-7.5856895,-26.88411
-23.4983157,-46.6398051,69.76141,-51.793365,44.893333,-9.816987,-31.620537,45.176346,-16.008327,-4.789121,-35.01283,19.43444
-23.4958525,-46.6524844,50.709846,-55.14384,-14.27246,-17.82587,-24.044765,1.1574532,-38.760674,26.857763,-24.93822,-4.5405593
-23.4944383,-46.6540564,50.55977,-56.867405,4.6387124,3.7812955,-14.484053,25.808681,-37.066868,28.843733,-48.174522,3.8992846
-23.491835,-46.6563123,74.674515,-45.82549,-64.23954,54.167473,-56.028755,-7.612435,-55.572086,38.539997,-39.09972,-33.543346
-23.4970467,-46.6511618,1.9128882,22.878687,59.478603,-0.17082861,-19.405716,54.793335,-16.717512,-10.268032,-25.611591,33.162025
-23.4957464,-46.6497857,3.674597,19.306034,-49.06705,-10.149846,-48.852795,-1.4342254,-59.831932,-25.192831,-31.351511,-20.680851
-23.4939834,-46.648834,44.124374,-48.35878,8.437614,-5.946436,-37.605724,21.99966,-37.14476,13.252199,-33.60076,-2.4764428
-23.496901,-46.6278035,24.437176,90.362076,33.05113,-24.743584,-2.0939472,14.004434,-4.7952747,65.80107,-29.46155,4.91184
-23.490113,-46.6355767,76.72841,-54.050255,34.120567,-60.4278,67.76,12.788137,-46.85925,44.34404,8.725248,-0.51922154
-23.4895027,-46.6360965,12.169555,27.520824,-42.65684,30.490782,-56.792313,-23.493675,-67.058426,-16.244293,-45.149647,-28.589022
-23.4987476,-46.6268426,24.810566,82.632355,56.282494,60.88682,32.2706,53.000854,11.488087,74.30059,-16.611696,50.979465
-23.5290607,-46.6764961,-57.07506,-57.437176,36.136417,11.753142,-19.256289,38.41136,33.39525,-23.290928,28.649834,35.39232
-23.5283742,-46.6768387,-56.353634,-59.487736,22.501854,-42.549328,32.00908,-33.08684,33.76234,-71.41831,28.96135,4.7216115
-23.5277016,-46.6757949,-57.56029,-59.99864,17.102737,-43.706997,46.50974,-41.872826,33.712677,-71.083145,30.25388,2.2582042
-23.5266406,-46.6766071,-57.385952,-60.214386,-25.876757,-2.9935493,-60.48478,20.454407,34.491154,-70.78426,52.562,-20.350311
-23.5271609,-46.6762016,-57.38869,-60.23223,-22.880495,-62.207115,12.142713,-70.91008,34.470768,-70.82686,49.899025,-17.816116
-23.5277609,-46.6771149,-56.347633,-59.513176,19.578379,-35.985065,24.161133,-37.229645,33.75332,-71.35125,32.08457,9.218222
-23.5261778,-46.6754667,-57.38532,-60.214436,49.599762,4.132381,-35.391937,56.472126,31.080359,-21.06024,23.614117,28.043108
-23.5282681,-46.6753419,-58.214546,-59.237946,4.374819,0.4393012,39.25474,-38.113552,33.65217,-71.04125,28.78851,4.2073455
-23.5289395,-46.6717605,-76.582214,-40.067097,57.98108,7.9908743,9.98787,37.66578,42.909107,-21.480293,19.789373,35.47036
-23.5158179,-46.6684566,-46.834724,-36.71062,-59.615143,54.017212,-53.00182,-7.176425,10.25267,-51.636868,36.987995,-9.883653
-23.5184321,-46.6673134,-31.195158,90.19129,11.815164,-17.86894,21.538187,-45.840992,30.570644,109.09446,44.64917,7.068879
-23.5202465,-46.6675823,-31.882568,89.36164,33.427567,-16.324839,-41.649635,50.171658,31.027826,108.3375,37.74297,8.652893
-23.4943469,-46.6599455,60.897522,-61.97298,67.89112,-2.3545172,62.92711,23.713337,-12.432598,-6.727051,-16.90918,25.834105
-23.4936353,-46.6599199,60.897522,-61.97298,21.834509,-42.17204,-10.085679,16.975368,-35.500153,29.195765,-41.096096,8.169159
-23.4875587,-46.6592681,-18.225004,46.247055,36.83064,15.035686,0.8445335,53.70063,0.0060559926,81.00201,16.754473,57.905956
-23.506572,-46.6659032,76.40772,-53.230072,-91.96652,-0.28608263,-19.602114,-32.539993,-52.26567,44.84982,-10.825861,-32.162197
-23.507998,-46.6651861,-63.40334,-18.732376,-52.692852,-55.946247,-36.528076,-19.13904,27.664598,-52.401577,41.070335,-9.862791
-23.5083466,-46.6630173,-64.63956,-15.654306,33.352417,2.3771245,-23.341614,40.34777,22.502808,-32.197296,37.651985,21.132727
-23.5082408,-46.6636258,-62.01631,-17.821348,43.743687,-24.583073,17.167974,-0.7761328,32.268555,-51.440132,28.487135,22.160305
-23.5294,-46.6829866,-60.72641,-73.77234,49.236507,-13.846314,-26.319712,34.535744,56.19838,-55.476116,33.71687,26.633307
-23.5299782,-46.6820342,-58.510715,-51.896996,-47.85016,-24.048634,32.199978,-53.372643,47.823586,-51.719704,55.39894,-7.4370303
-23.5305699,-46.6810974,-60.667606,-44.114582,76.382195,32.67908,33.09265,43.792786,33.471146,-9.484024,-8.526239,40.028614
-23.5313414,-46.6798782,-62.866695,-44.011414,68.91488,20.817677,-12.388622,52.61036,33.04259,-15.098672,13.174926,36.427856
-23.5319559,-46.6789525,-61.956665,-43.408413,50.58182,-48.950718,64.83638,9.4554825,40.734547,-47.098206,12.517579,3.1971602
-23.5331886,-46.6771198,-62.0138,-43.586796,13.158714,-31.12503,12.631608,-44.142784,41.327477,-49.038864,57.83228,-14.642351
-23.5338074,-46.676205,-61.15727,-41.590355,45.344326,-22.273617,31.715662,-43.290833,41.335953,-46.103058,39.017292,4.123792
-23.5366228,-46.6739918,-52.804123,-38.743317,-85.787636,19.948887,12.631389,-49.05881,6.4354343,-51.511166,22.796026,-17.394829
-23.5357182,-46.673278,-93.31925,-5.4325476,35.884003,-47.253956,-10.722196,-4.5130153,43.356125,-39.360855,22.541136,-12.450183
-23.5345172,-46.6723054,-94.31182,-5.2199807,54.916683,-34.66968,38.36695,0.81640905,43.306747,-39.18435,18.280737,2.2735376
-23.5358423,-46.6703564,-95.26101,-8.693224,71.398186,2.1462393,17.391298,30.933432,41.85589,-24.928745,5.2795334,28.336515
-23.534962,-46.67164,-94.41829,-6.033559,24.094707,-56.87171,-18.791815,-15.502124,42.84545,-38.897484,21.051533,-13.11438
-23.5340927,-46.6729575,-95.60868,-7.218272,15.13828,-33.381042,-18.113268,-9.542565,42.02166,-38.426834,21.910526,-13.069284
-23.5334662,-46.6738848,-66.373566,-16.743557,-1.442191,-24.914818,68.762054,11.084167,30.674173,-48.84664,16.50085,0.76018506
-23.4982195,-46.6395864,69.761284,-51.793358,12.696657,13.18697,-1.8507416,49.69843,-38.682976,39.948303,24.072433,56.60102
-23.4966254,-46.6375593,69.761536,-51.793465,53.181316,-12.370995,22.263712,32.72805,-15.742825,-2.8129506,-3.456606,32.205715
-23.5949434,-46.6978229,-2.8594863,-71.457504,-44.061646,17.001326,5.7679353,-75.04598,6.7807746,-79.67239,62.378796,-45.086506
-23.5904965,-46.6940767,-48.116665,98.090324,-56.608837,40.058907,-30.266632,-67.24428,24.15919,99.76603,61.57075,-43.869614
-23.5905482,-46.6941971,-3.9094234,111.53266,-49.367294,72.54463,-29.539942,-61.481613,7.152969,112.893234,61.94139,-43.734768
-23.5862846,-46.7021453,23.385365,-78.06608,-46.476135,-69.91279,-3.2446392,-78.34064,-2.3350012,-104.21687,56.199654,-55.997047
-23.586535,-46.7050165,23.992735,-79.10111,-31.509354,69.027695,-14.967118,-72.66956,-3.4616258,-105.104004,59.94912,-54.97398
-23.5909335,-46.7032899,24.614944,-77.71503,-34.00082,-37.228504,-18.71579,-68.00516,-3.2242084,-103.74157,55.953648,-49.79289
-23.586189,-46.6977798,10.137962,-84.52296,0.27825195,-5.601921,-36.449814,13.33764,6.164964,-98.43571,65.88887,-39.824364
-23.5608643,-46.6787667,28.604849,2.7913985,36.359753,-9.4518795,-25.242033,37.485714,-19.46219,2.4747055,-46.796806,15.605173
-23.5940862,-46.6422789,40.332443,83.35397,-81.1297,28.578863,-73.4174,-26.015177,3.3100524,56.587605,-77.4498,-18.733368
-23.593855,-46.6409109,44.094383,82.32404,-24.133574,24.218525,-24.927355,14.585355,3.7054207,57.543655,-82.59774,-20.704573
-23.5936354,-46.6396021,49.551327,80.365005,59.25067,-0.13863027,61.921074,20.347542,10.341062,60.41192,-74.195015,2.584414
-23.5933586,-46.6380215,48.886833,79.48705,17.975275,2.7248816,-27.898666,18.164713,9.75492,58.313034,-86.48589,-20.719704
-23.5926991,-46.6369388,49.63666,80.88978,12.830804,-29.256273,-77.123856,-23.386202,10.650618,58.289837,-83.67781,-17.04391
-23.5928411,-46.6366671,48.90659,81.59819,29.57,-16.517616,-50.855526,50.707306,10.430695,58.736588,-80.72003,-9.292515
-23.593272,-46.6381348,49.165546,79.77681,45.165096,-0.58865273,-38.216324,60.87608,10.165241,60.62216,-81.18145,-8.438009
-23.5962642,-46.6367096,48.78896,80.45933,33.84964,70.88142,38.466053,61.674297,17.703001,70.728714,-17.499376,58.63269
-23.5960532,-46.6397995,57.682755,37.253574,52.301834,8.827648,-17.2209,45.28418,-17.684204,10.439689,-75.44211,3.8869135
-23.5959293,-46.6411364,20.445726,-8.748764,59.750015,-17.807837,-8.230389,-2.7438843,-21.24475,8.112968,-79.8332,0.98905134
-23.5957183,-46.6437824,32.335243,86.85595,63.870953,-6.7345004,-64.682236,27.54739,4.632971,65.14372,-78.14838,2.2519617
-23.595147,-46.6503722,32.055275,91.67904,-29.13448,13.600727,-60.924606,-34.11408,-3.4747908,56.404068,-61.16856,-33.492027
-23.5938908,-46.6502865,33.35809,92.73223,15.382646,14.06194,-2.8647327,50.990917,0.33144465,65.07307,-51.00235,10.123572
-23.5918013,-46.650556,33.18711,92.652145,5.405906,-12.55333,-59.035435,26.563112,-3.2690187,55.029217,-82.99743,-9.490597
-23.589347,-46.6517311,8.795715,-18.649124,12.077064,82.61209,52.67974,73.2136,32.154305,34.905315,-31.306614,74.716805
-23.5876813,-46.6525166,9.775047,-16.921822,34.20462,-6.780703,-19.433468,37.642086,-24.808817,-18.408447,-46.66772,-59.126278
-23.5751141,-46.6417583,62.12789,39.526188,17.120224,73.88464,38.63965,72.802444,37.71411,25.701546,-14.328982,72.24272
-23.5743061,-46.6421394,62.16264,39.447044,60.70942,13.513408,-38.53101,60.9647,-16.089106,12.251958,-81.640785,-0.730068
-23.5737451,-46.6435569,62.13974,39.346294,63.778103,21.304901,-15.798297,60.60686,-15.963371,12.154478,-80.32014,-1.5098612
-23.5727947,-46.6440043,63.287292,32.215027,54.303646,9.01941,-11.040504,56.583855,-17.45531,10.035624,-71.59697,4.650626
-23.5718183,-46.6444083,64.914055,34.262604,21.035368,72.99759,42.581703,66.502,34.831413,24.359076,-17.15133,70.62955
-23.5736378,-46.6402372,52.336037,39.897312,18.466301,80.22293,52.52977,67.15333,29.604681,31.38868,-26.41054,69.27457
-23.5823093,-46.6531534,19.846931,-27.072443,19.280249,-30.278572,-52.123714,43.645863,-37.23355,-62.982548,1.8000928,-75.29727
-23.5684024,-46.5857456,-32.452892,-2.7918959,17.745335,-18.004076,-51.391888,37.7614,-17.023458,-38.05629,8.426442,-8.609552
-23.5671254,-46.5872722,-30.33608,-7.7136374,61.532654,-10.002611,14.450986,19.517366,6.3365717,-15.646864,-14.42891,32.500637
-23.5657252,-46.588848,-34.157104,-10.459502,73.695625,14.178348,16.75541,35.3758,9.106092,-9.272566,-14.848285,30.985617
-23.5608997,-46.5931477,-33.61057,-9.212414,-9.272291,-27.939194,-41.226353,-10.723928,-15.843535,-45.439857,17.60222,-11.206851
-23.5582167,-46.5957965,-9.771445,-16.234056,77.17731,-22.430119,30.867613,16.180685,7.522851,-19.366533,2.6726692,21.402895
-23.5556402,-46.600044,-11.657639,-12.083636,37.916332,75.58209,47.285446,59.22889,24.112083,18.300285,-25.571402,66.93923
-23.5643498,-46.5965012,-29.316475,-42.43563,75.43298,-23.395628,20.688154,19.202864,27.526476,-36.854706,7.0524373,24.114603
-23.5675099,-46.5911401,-38.211708,-12.627993,61.197083,56.399002,37.12224,49.331356,19.701254,6.9382954,-21.516802,49.16739
-23.5621255,-46.5981168,-30.881227,-8.373617,40.71692,20.023643,1.550027,60.86783,-5.382578,-4.2837176,16.00376,57.212673
-23.5830335,-46.5863748,-27.481792,101.978745,43.72152,-36.61668,24.657358,-41.793396,23.659927,112.943695,36.122948,5.3509474
-23.571731,-46.5874401,-37.89905,-15.375173,53.141487,-51.840046,15.114713,12.319594,-14.823922,-53.64235,-6.031277,9.370892
-23.5688574,-46.5883633,-36.112717,-9.958344,74.010994,-13.660655,39.04219,15.406756,7.028276,-17.084358,-5.799531,22.433176
-23.5683902,-46.5891029,-39.809162,-13.2889185,24.150318,-63.42076,-6.5811725,-13.704534,-13.835809,-52.62956,9.12594,-30.91337
-23.5672651,-46.5857073,-25.923725,-10.070412,25.271801,-57.168816,-8.460667,-18.644485,-21.081867,-26.234962,-6.0209484,-9.260485
-23.5559191,-46.5960324,-11.389406,-11.524474,56.11759,63.155315,55.334663,40.538616,19.452923,10.401498,-22.420761,56.08329
-23.554247,-46.6136551,-81.64323,-64.63359,11.57861,-37.555557,42.86438,-48.33089,70.607666,-40.095684,60.676426,6.1142883
-23.5535122,-46.6226024,-86.851364,-63.12883,53.919514,8.889581,-23.952272,43.013966,52.155575,-13.973894,36.210857,35.192604
-23.5555289,-46.600031,-14.705049,-15.656235,49.198505,-24.254223,11.950456,6.758738,-18.415474,-22.010145,-13.999789,10.624002
-23.5555141,-46.6002032,-14.781101,-15.71212,3.8339674,80.17776,42.104637,82.75782,39.41473,37.31339,-15.215214,81.412506
-23.5591019,-46.6003145,-20.741867,-21.551668,82.013626,25.548796,49.161,18.965435,12.922813,-18.928448,2.441261,11.928655
-23.5520812,-46.6794539,42.735813,7.574435,37.40929,24.337599,-2.714257,55.46086,-1.6304699,5.759071,23.193186,53.849613
-23.5523793,-46.679228,42.8231,13.566536,32.96643,-18.688484,-48.187622,51.914307,-32.26118,-0.4617655,-59.551537,-15.377896
-23.5374683,-46.6873917,-55.30653,-1.5832677,-33.118263,15.363998,-66.258835,-6.5318937,1.553731,-39.612724,19.700357,-23.380798
-23.58194,-46.5901589,-28.346844,100.83569,32.535606,-29.331224,-21.251406,-1.2361186,23.432577,112.55249,39.480755,7.192799
-23.5820891,-46.5909549,-27.58619,102.01005,-2.8318615,-13.246664,-57.794388,21.479792,24.575867,112.61485,43.81775,-3.9029117
-23.5818717,-46.5881351,-27.825413,101.120285,71.05632,13.075393,16.794834,38.784767,16.074516,95.77944,-15.489004,33.34443
-23.5740493,-46.5875325,-38.23678,-14.506368,25.055044,-42.44999,47.189247,0.37635502,-14.708423,-52.76608,19.97883,-48.791492
-23.5687785,-46.5925794,-23.756691,-29.651274,23.287655,-51.085556,26.25917,-13.091588,1.3740816,-57.917027,23.089514,7.4355364
-23.5824241,-46.5993861,-21.498957,98.02913,-49.98406,-17.548576,40.08563,-45.518345,21.122696,107.36771,28.641243,-1.5189174
-23.5399956,-46.6973693,49.276833,-46.1498,67.58335,-20.98586,10.220113,20.060251,-20.882778,-2.8437638,-13.224845,20.813927
-23.5385596,-46.6975366,2.455322,17.169092,56.54217,-10.814884,22.340675,32.106716,-22.0099,-8.476383,-20.850872,18.944706
-23.5302436,-46.6979714,-21.46205,-72.50426,33.233486,2.3916478,1.1483182,35.33218,27.967936,-32.2534,32.753616,27.809952
-23.5291852,-46.6979302,-29.850155,-73.473145,-13.33111,-29.743654,28.214283,-50.710724,42.698654,-69.37838,49.882084,0.15960611
-23.5281352,-46.6978953,-25.402508,-76.49216,25.796637,0.5816714,-1.2861384,36.232285,25.295113,-77.74036,22.383343,36.706566
-23.5270942,-46.6978573,-21.271057,-73.5553,-44.237286,-21.700722,56.94396,-8.958025,44.264572,-75.58564,65.47016,-38.809597
-23.5249413,-46.6977812,-21.230013,-73.03996,55.944897,52.265186,31.529766,48.447483,28.200476,1.7297817,0.67596185,48.898914
-23.5228324,-46.6977081,-27.847816,-71.36894,32.39383,69.734566,35.865097,65.48492,31.805326,14.891338,-14.360567,69.61335
-23.5218211,-46.6976801,-27.84781,-71.36896,21.30664,57.817802,24.368399,83.496376,45.6198,19.495083,13.314633,79.69627
-23.5238447,-46.6991821,-28.155048,-71.76026,56.349834,10.8373995,1.4191042,36.53708,32.025494,-16.38315,26.024082,27.15232
-23.5227911,-46.6991432,-27.833803,-71.30368,43.470474,56.799507,26.575853,57.97568,31.207033,7.1292686,-10.288892,56.652794
-23.5212899,-46.6990587,-27.517885,-68.71391,5.077507,77.55074,37.6518,85.508064,42.220577,36.652153,-9.41776,82.882904
-23.5291707,-46.7006801,-32.22182,-79.84814,59.107666,-47.45102,42.994354,15.805602,34.69906,-65.95393,10.532079,9.482522
-23.5302821,-46.7006037,-41.399258,-60.759766,-8.016376,-80.67462,-13.440891,-28.687025,50.190605,-62.776344,61.02644,-17.835348
-23.5236896,-46.7044018,-55.470028,-76.96861,14.175592,-6.022559,24.327503,1.2557309,57.844193,-57.3206,54.4593,1.9428877
-23.5237662,-46.7018634,-26.675766,-68.25319,75.69689,12.471143,23.122929,34.902546,31.603786,-15.017975,11.097086,31.381361
-23.5239189,-46.6861291,-63.69124,-77.16608,73.225624,26.937202,32.46931,36.866264,34.934,-11.083509,13.657609,38.82831
-23.5534131,-46.5988909,-14.973899,-15.719871,27.721495,-17.730383,-47.686295,37.445293,-25.933588,-43.772354,-21.456366,-10.170505
-23.5535031,-46.5982856,-14.973966,-15.719941,10.27824,-27.810453,-50.98085,35.32766,-26.082613,-43.825653,-21.63834,-10.347812
-23.557159,-46.5888732,-34.04784,-9.165539,59.753613,-31.940258,12.449404,7.258689,6.364214,-17.036827,-13.9841585,10.649351
-23.5548031,-46.607479,-73.71614,-62.249874,70.32266,23.66556,35.37439,33.10726,39.195595,-12.898576,15.139825,27.329699
